rep,alpha,draws,method,capture,hit_rate,lift,brier,selected_cells
87,10.0,500,Parent cell,0.08574007220216606,0.24111675126903553,1.7113196137000861,0.01496982709302669,24
87,10.0,500,Hierarchical shrinkage,0.12003610108303249,0.33756345177664976,2.3958474591801204,0.01166613011841781,26
88,10.0,500,Direct cell,0.11334745762711865,0.28232189973614774,2.265752873306203,0.054921932681521304,26
88,10.0,500,Parent cell,0.07838983050847458,0.19525065963060687,1.5669692768659722,0.012349403252631183,23
88,10.0,500,Hierarchical shrinkage,0.13135593220338984,0.32717678100263853,2.625732301775413,0.009455444422153968,24
89,10.0,500,Direct cell,0.1103448275862069,0.32160804020100503,2.206896551724138,0.05277599540739825,22
89,10.0,500,Parent cell,0.1206896551724138,0.35175879396984927,2.4137931034482762,0.01454407979250423,22
89,10.0,500,Hierarchical shrinkage,0.1543103448275862,0.44974874371859297,3.086206896551724,0.011757399171599375,22
90,10.0,500,Direct cell,0.111358574610245,0.26246719160104987,2.2222027369073296,0.06293225037916056,25
90,10.0,500,Parent cell,0.0957683741648107,0.22572178477690288,1.9110943537403036,0.013800732878383645,22
90,10.0,500,Hierarchical shrinkage,0.133630289532294,0.31496062992125984,2.6666432842887957,0.011777712212886954,23
91,10.0,500,Direct cell,0.11472448057813911,0.3223350253807107,2.2941984326780664,0.05370776569486311,25
91,10.0,500,Parent cell,0.17253839205058719,0.4847715736040609,3.4503299263111074,0.012346953410877156,17
91,10.0,500,Hierarchical shrinkage,0.16802168021680217,0.4720812182741117,3.360007153371026,0.010476637832198266,20
92,10.0,500,Direct cell,0.1680064308681672,0.5186104218362283,3.356793502110378,0.0568277489591284,20
92,10.0,500,Parent cell,0.18408360128617363,0.5682382133995038,3.6780177606855338,0.015237725117006174,16
92,10.0,500,Hierarchical shrinkage,0.20337620578778134,0.6277915632754343,4.063486870975721,0.011628917334937894,16
93,10.0,500,Direct cell,0.15223336371923427,0.4217171717171717,3.0404385698369287,0.04979496411404422,24
93,10.0,500,Parent cell,0.13126709206927986,0.36363636363636365,2.6216955332725616,0.015677748287553545,20
93,10.0,500,Hierarchical shrinkage,0.1431175934366454,0.39646464646464646,2.858376380026334,0.01208642149601764,20
94,10.0,500,Direct cell,0.12222222222222222,0.30788804071246817,2.4391574780887755,0.05522144081823222,23
94,10.0,500,Parent cell,0.1383838383838384,0.3486005089058524,2.76169069833192,0.01103150774859491,22
94,10.0,500,Hierarchical shrinkage,0.1484848484848485,0.37404580152671757,2.963273960983885,0.009288330474166844,22
95,10.0,500,Direct cell,0.1271889400921659,0.350253807106599,2.539582212449414,0.05433943025336863,25
95,10.0,500,Parent cell,0.12350230414746544,0.3401015228426396,2.465971133827692,0.01408821721826393,21
95,10.0,500,Hierarchical shrinkage,0.12165898617511521,0.3350253807106599,2.4291655945168307,0.012088655738492327,23
96,10.0,500,Direct cell,0.12213740458015267,0.2924281984334204,2.4405158152791344,0.05663261788791274,26
96,10.0,500,Parent cell,0.11777535441657579,0.2819843342036554,2.3533545361620223,0.011279037652565474,22
96,10.0,500,Hierarchical shrinkage,0.1504907306434024,0.360313315926893,3.007064129540362,0.009430907039929002,24
97,10.0,500,Direct cell,0.12917023096663816,0.383248730964467,2.583404619332763,0.05295209184107087,24
97,10.0,500,Parent cell,0.10949529512403763,0.3248730964467005,2.189905902480753,0.014922581809714704,19
97,10.0,500,Hierarchical shrinkage,0.16338751069289992,0.4847715736040609,3.2677502138579984,0.012369559478405711,22
98,10.0,500,Direct cell,0.15165876777251186,0.4050632911392405,3.032023516707661,0.04552184528804997,26
98,10.0,500,Parent cell,0.08625592417061612,0.23037974683544304,1.724463375127482,0.013911693162900958,24
98,10.0,500,Hierarchical shrinkage,0.15639810426540285,0.4177215189873418,3.126774251604775,0.011183279261980678,26
99,10.0,500,Direct cell,0.14752567693744165,0.40932642487046633,2.9474560117656736,0.05687952341840166,23
99,10.0,500,Parent cell,0.1830065359477124,0.5077720207253886,3.6563378373802027,0.012290130678414581,18
99,10.0,500,Hierarchical shrinkage,0.1895424836601307,0.5259067357512953,3.7869213315723522,0.009444933002379858,19
100,10.0,500,Direct cell,0.11720510894064613,0.3795620437956204,2.3386839377670046,0.05068986191019501,22
100,10.0,500,Parent cell,0.1728024042073629,0.559610705596107,3.448059651835968,0.015112588552297416,17
100,10.0,500,Hierarchical shrinkage,0.1720510894064613,0.5571776155717761,3.4330680881323334,0.013078421789305433,18
101,10.0,500,Direct cell,0.13528138528138528,0.32808398950131235,2.7031422208587563,0.06421925869252669,25
101,10.0,500,Parent cell,0.19913419913419914,0.48293963254593175,3.9790253491040892,0.012923743158684555,17
101,10.0,500,Hierarchical shrinkage,0.20995670995670995,0.5091863517060368,4.19527672677279,0.0106872223357772,18
102,10.0,500,Direct cell,0.17339055793991417,0.5126903553299492,3.46737108124006,0.04587211187033634,23
102,10.0,500,Parent cell,0.10472103004291845,0.3096446700507614,2.0941548114420163,0.014568497796245207,21
102,10.0,500,Hierarchical shrinkage,0.1811158798283262,0.5355329949238579,3.62185791159234,0.011259212798211933,21
103,10.0,500,Direct cell,0.12170385395537525,0.31007751937984496,2.4287309149802665,0.06076045709229932,25
103,10.0,500,Parent cell,0.10446247464503043,0.2661498708010336,2.0846607020247285,0.011144123629275157,23
103,10.0,500,Hierarchical shrinkage,0.14503042596348883,0.3695090439276486,2.8942376736848177,0.008997676602421921,23
104,10.0,500,Direct cell,0.11493506493506493,0.42142857142857143,2.295417439703154,0.05147244225398911,25
104,10.0,500,Parent cell,0.10194805194805195,0.3738095238095238,2.036048237476809,0.017997444704874386,22
104,10.0,500,Hierarchical shrinkage,0.11818181818181818,0.43333333333333335,2.3602597402597403,0.01438789567258565,23
105,10.0,500,Direct cell,0.09635173058933583,0.2661498708010336,1.9250428447461103,0.05531866518105858,24
105,10.0,500,Parent cell,0.17680074836295603,0.4883720930232558,3.5323601714273285,0.01276411529201016,19
105,10.0,500,Hierarchical shrinkage,0.1814780168381665,0.5012919896640827,3.6258088532111206,0.011205761619431109,19
106,10.0,500,Direct cell,0.11857707509881422,0.37593984962406013,2.370947130672531,0.054386386293297125,24
106,10.0,500,Parent cell,0.15573122529644268,0.49373433583959897,3.1138438982832572,0.014352646891807451,20
106,10.0,500,Hierarchical shrinkage,0.16047430830039525,0.5087719298245614,3.208681783510159,0.01225444177999105,20
107,10.0,500,Direct cell,0.08738664468260511,0.263681592039801,1.7470807545126799,0.057649427632516924,26
107,10.0,500,Parent cell,0.11046990931574609,0.3333333333333333,2.208573784006595,0.014613526284070841,19
107,10.0,500,Hierarchical shrinkage,0.1393239901071723,0.42039800995024873,2.7854400708739893,0.011069140942866358,23
108,10.0,500,Direct cell,0.11363636363636363,0.39408866995073893,2.2685288849081955,0.050956903751151236,24
108,10.0,500,Parent cell,0.12002840909090909,0.41625615763546797,2.3961336346842814,0.01609277696557329,18
108,10.0,500,Hierarchical shrinkage,0.13494318181818182,0.46798029556650245,2.693878050828482,0.01338529681180783,18
109,10.0,500,Direct cell,0.09732142857142857,0.2766497461928934,1.9464285714285712,0.05839528728882629,25
109,10.0,500,Parent cell,0.11964285714285715,0.3401015228426396,2.392857142857143,0.014009584208410392,19
109,10.0,500,Hierarchical shrinkage,0.125,0.3553299492385787,2.5,0.012242370990292307,19
110,10.0,500,Direct cell,0.1617535903250189,0.5270935960591133,3.228697280773284,0.05201049742253712,24
110,10.0,500,Parent cell,0.13529856386999245,0.4408866995073892,2.700639314291672,0.017575810049200082,21
110,10.0,500,Hierarchical shrinkage,0.17233560090702948,0.5615763546798029,3.4399204673659285,0.013118760053678747,22
111,10.0,500,Direct cell,0.11170212765957446,0.4057971014492754,2.2289161270428615,0.053927528589573,25
111,10.0,500,Parent cell,0.12632978723404256,0.45893719806763283,2.5207980008222837,0.016838805772879367,19
111,10.0,500,Hierarchical shrinkage,0.1449468085106383,0.5265700483091788,2.892284021996094,0.01437943914749949,18
112,10.0,500,Direct cell,0.11843361986628462,0.32041343669250644,2.3668362171727266,0.059049321574835195,24
112,10.0,500,Parent cell,0.1279847182425979,0.3462532299741602,2.5577101056543983,0.015058781486814835,19
112,10.0,500,Hierarchical shrinkage,0.14040114613180515,0.3798449612403101,2.8058461606805714,0.01255459663227246,19
113,10.0,500,Direct cell,0.16202090592334495,0.4696969696969697,3.2359175377468063,0.04577804707494182,25
113,10.0,500,Parent cell,0.1132404181184669,0.3282828282828283,2.261662795199381,0.017030279429197125,20
113,10.0,500,Hierarchical shrinkage,0.15940766550522648,0.4621212121212121,3.1837253193960513,0.012975098476851053,21
114,10.0,500,Direct cell,0.1930261519302615,0.40897097625329815,3.8564486079576255,0.05640285255010194,23
114,10.0,500,Parent cell,0.17310087173100872,0.36675461741424803,3.458363590362,0.010843496383656786,19
114,10.0,500,Hierarchical shrinkage,0.2129514321295143,0.45118733509234826,4.254533625553251,0.008071064638630132,22
115,10.0,500,Direct cell,0.1418032786885246,0.43467336683417085,2.8328589669659774,0.057948198795265776,23
115,10.0,500,Parent cell,0.13688524590163934,0.41959798994974873,2.734609523024961,0.017899562983902603,20
115,10.0,500,Hierarchical shrinkage,0.16229508196721312,0.49748743718592964,3.2422316500535464,0.014668026324079896,21
116,10.0,500,Direct cell,0.10259179265658748,0.2454780361757106,2.0513056629888213,0.05401256705662291,26
116,10.0,500,Parent cell,0.12311015118790497,0.29457364341085274,2.461566795586586,0.01095775780255572,23
116,10.0,500,Hierarchical shrinkage,0.1447084233261339,0.3462532299741602,2.893420619373706,0.009011314203995932,25
117,10.0,500,Direct cell,0.1111111111111111,0.2421875,2.219618055555556,0.05842593336517672,25
117,10.0,500,Parent cell,0.09438470728793309,0.20572916666666666,1.885482004181601,0.010739449806308629,24
117,10.0,500,Hierarchical shrinkage,0.10991636798088411,0.23958333333333334,2.1957511947431305,0.009317038552526372,24
118,10.0,500,Direct cell,0.125,0.3771712158808933,2.5,0.05261458682873231,24
118,10.0,500,Parent cell,0.12828947368421054,0.3870967741935484,2.56578947368421,0.013991253312984932,18
118,10.0,500,Hierarchical shrinkage,0.1356907894736842,0.4094292803970223,2.7138157894736836,0.012315786999920768,19
119,10.0,500,Direct cell,0.12876427829698858,0.31958762886597936,2.571303165580071,0.054652296267278105,29
119,10.0,500,Parent cell,0.08826583592938733,0.2190721649484536,1.7625868473734356,0.012974572939307724,23
119,10.0,500,Hierarchical shrinkage,0.13395638629283488,0.3324742268041237,2.6749847448373316,0.010882609704087665,26
